scenario,run,day,worker_id,worker_type,issue_id,category,severity,action,accepted,duplicate,dispatch_correct,resolved,resolution_hours,submission_minutes
S2,15,12,W061,rider,R15-D11-I14,traffic,medium,new_workorder,1,0,1,1,17.572,2.81
S2,15,12,W101,rider,R15-D11-I11,community_access,medium,new_workorder,1,0,1,1,32.922,2.6
S2,15,12,W111,driver,R15-D11-I04,road_or_facility,medium,new_workorder,1,0,0,0,,3.18
S2,15,12,W137,rider,R15-D11-I12,road_or_facility,low,new_workorder,1,0,1,1,16.593,2.588
S2,15,12,W143,driver,R15-D11-I09,traffic,low,new_workorder,1,0,1,1,24.567,3.205
S2,15,12,W172,rider,R15-D11-I01,community_access,medium,new_workorder,1,0,1,0,,2.738
S2,15,12,W178,driver,R15-D11-I10,road_or_facility,medium,new_workorder,1,0,0,1,39.525,3.28
S2,15,12,W190,driver,R15-D11-I01,community_access,medium,merged_duplicate,1,1,,,,3.531
S2,15,12,W191,rider,R15-D11-I16,public_safety,low,invalid,0,0,,,,2.204
S2,15,12,W199,rider,R15-D11-I19,community_access,low,new_workorder,1,0,1,1,35.144,2.926
S2,15,12,W211,rider,R15-D11-I12,road_or_facility,low,unmerged_duplicate,1,1,1,1,19.885,2.912
S2,15,13,W087,rider,R15-D12-I18,road_or_facility,low,new_workorder,1,0,1,1,49.545,2.868
S2,15,13,W097,rider,R15-D12-I06,public_safety,medium,new_workorder,1,0,1,1,27.671,2.272
S2,15,13,W101,rider,R15-D12-I15,community_service,medium,new_workorder,1,0,1,1,23.752,2.389
S2,15,13,W159,rider,R15-D12-I07,community_access,critical,emergency_referral,0,0,,,,2.913
S2,15,13,W163,rider,R15-D12-I10,traffic,low,new_workorder,1,0,1,1,38.411,2.292
S2,15,13,W165,driver,R15-D12-I13,community_access,low,new_workorder,1,0,1,1,29.125,3.073
S2,15,13,W178,driver,R15-D12-I01,community_access,medium,new_workorder,1,0,1,1,25.508,2.715
S2,15,13,W187,driver,R15-D12-I13,community_access,low,merged_duplicate,1,1,,,,2.822
S2,15,13,W188,rider,R15-D12-I12,community_service,low,new_workorder,1,0,1,1,19.252,1.993
S2,15,13,W193,rider,R15-D12-I12,community_service,low,merged_duplicate,1,1,,,,2.795
S2,15,13,W232,rider,R15-D12-I10,traffic,low,merged_duplicate,1,1,,,,3.131
S2,15,13,W238,rider,R15-D12-I07,community_access,critical,emergency_referral,0,0,,,,2.481
S2,15,14,W054,rider,R15-D13-I17,traffic,low,new_workorder,1,0,1,1,16.106,3.073
S2,15,14,W056,driver,R15-D13-I19,community_access,low,new_workorder,1,0,1,1,16.777,2.797
S2,15,14,W074,rider,R15-D13-I12,road_or_facility,low,invalid,0,0,,,,2.949
S2,15,14,W075,rider,R15-D13-I07,traffic,medium,new_workorder,1,0,1,1,23.271,3.034
S2,15,14,W081,rider,R15-D13-I07,traffic,medium,merged_duplicate,1,1,,,,2.793
S2,15,14,W097,rider,R15-D13-I04,community_access,low,new_workorder,1,0,1,1,22.239,2.498
S2,15,14,W129,driver,R15-D13-I02,road_or_facility,medium,new_workorder,1,0,1,0,,2.533
S2,15,14,W131,rider,R15-D13-I04,community_access,low,merged_duplicate,1,1,,,,3.606
S2,15,14,W153,rider,R15-D13-I14,traffic,low,new_workorder,1,0,1,1,16.026,3.371
S2,15,14,W155,rider,R15-D13-I03,traffic,low,new_workorder,1,0,1,1,13.88,2.243
S2,15,14,W183,rider,R15-D13-I15,road_or_facility,high,new_workorder,1,0,1,1,27.886,3.219
S2,15,14,W199,rider,R15-D13-I03,traffic,low,unmerged_duplicate,1,1,1,1,17.38,3.186
S2,15,14,W210,rider,R15-D13-I18,traffic,medium,new_workorder,1,0,1,1,31.983,2.929
S2,15,14,W217,driver,R15-D13-I00,road_or_facility,critical,emergency_referral,0,0,,,,3.695
S2,15,14,W237,rider,R15-D13-I02,road_or_facility,medium,merged_duplicate,1,1,,,,2.182
S2,15,15,W026,driver,R15-D14-I19,traffic,low,new_workorder,1,0,1,1,27.494,2.983
S2,15,15,W084,rider,R15-D14-I06,traffic,critical,emergency_referral,0,0,,,,2.259
S2,15,15,W121,driver,R15-D14-I14,road_or_facility,high,new_workorder,1,0,0,0,,3.049
S2,15,15,W129,driver,R15-D14-I05,community_access,medium,new_workorder,1,0,1,1,24.455,2.938
S2,15,15,W172,rider,R15-D14-I06,traffic,critical,emergency_referral,0,0,,,,3.048
S2,15,15,W188,rider,R15-D14-I14,road_or_facility,high,invalid,0,1,,,,4.094
S2,15,15,W196,rider,R15-D14-I12,traffic,medium,invalid,0,0,,,,3.261
S2,15,15,W209,rider,R15-D14-I05,community_access,medium,invalid,0,1,,,,2.817
S2,15,15,W218,rider,R15-D14-I18,community_access,low,new_workorder,1,0,1,1,42.215,2.222
S2,15,15,W219,rider,R15-D14-I12,traffic,medium,new_workorder,1,0,1,0,,3.498
S2,15,15,W226,rider,R15-D14-I12,traffic,medium,merged_duplicate,1,1,,,,3.567
S2,15,16,W006,rider,R15-D15-I03,road_or_facility,low,invalid,0,0,,,,3.306
S2,15,16,W027,rider,R15-D15-I11,community_service,high,new_workorder,1,0,1,1,25.919,3.158
S2,15,16,W062,rider,R15-D15-I19,road_or_facility,medium,new_workorder,1,0,1,1,32.849,4.071
S2,15,16,W065,rider,R15-D15-I14,community_access,critical,emergency_referral,0,0,,,,2.614
S2,15,16,W075,rider,R15-D15-I19,road_or_facility,medium,unmerged_duplicate,1,1,1,1,27.457,3.236
S2,15,16,W099,rider,R15-D15-I02,road_or_facility,low,new_workorder,1,0,1,1,25.412,3.165
S2,15,16,W128,rider,R15-D15-I15,road_or_facility,medium,new_workorder,1,0,1,1,20.798,2.968
S2,15,16,W147,driver,R15-D15-I13,community_access,low,new_workorder,1,0,0,1,34.948,3.538
S2,15,16,W170,driver,R15-D15-I17,community_access,low,invalid,0,0,,,,2.785
S2,15,16,W183,rider,R15-D15-I16,public_safety,low,new_workorder,1,0,0,0,,2.79
S2,15,16,W185,rider,R15-D15-I10,road_or_facility,medium,new_workorder,1,0,1,0,,2.786
S2,15,16,W186,rider,R15-D15-I00,community_access,medium,new_workorder,1,0,1,1,24.486,2.792
S2,15,16,W195,rider,R15-D15-I16,public_safety,low,merged_duplicate,1,1,,,,2.673
S2,15,16,W230,driver,R15-D15-I13,community_access,low,merged_duplicate,1,1,,,,2.609
S2,15,16,W238,rider,R15-D15-I00,community_access,medium,merged_duplicate,1,1,,,,3.291
S2,15,17,W023,driver,R15-D16-I19,community_service,low,new_workorder,1,0,1,1,24.209,3.413
S2,15,17,W029,rider,R15-D16-I14,community_access,low,new_workorder,1,0,1,1,28.872,2.704
S2,15,17,W059,rider,R15-D16-I11,community_access,medium,new_workorder,1,0,1,1,39.073,3.369
S2,15,17,W064,rider,R15-D16-I18,community_service,low,invalid,0,0,,,,2.542
S2,15,17,W069,driver,R15-D16-I09,traffic,low,new_workorder,1,0,1,1,42.733,3.367
S2,15,17,W073,rider,R15-D16-I07,traffic,low,invalid,0,0,,,,2.505
S2,15,17,W087,rider,R15-D16-I08,public_safety,low,new_workorder,1,0,0,1,19.161,3.411
S2,15,17,W111,driver,R15-D16-I18,community_service,low,new_workorder,1,0,1,1,24.352,2.046
S2,15,17,W132,rider,R15-D16-I09,traffic,low,merged_duplicate,1,1,,,,4.141
S2,15,17,W194,rider,R15-D16-I06,road_or_facility,low,new_workorder,1,0,1,1,41.096,2.989
S2,15,17,W205,rider,R15-D16-I17,community_service,high,new_workorder,1,0,1,1,25.963,3.599
S2,15,18,W005,driver,R15-D17-I16,public_safety,critical,emergency_referral,0,0,,,,3.106
S2,15,18,W016,rider,R15-D17-I12,road_or_facility,medium,new_workorder,1,0,1,1,21.2,3.013
S2,15,18,W026,driver,R15-D17-I15,traffic,medium,new_workorder,1,0,1,1,22.118,2.928
S2,15,18,W036,rider,R15-D17-I17,traffic,medium,new_workorder,1,0,1,1,19.84,3.204
S2,15,18,W041,rider,R15-D17-I08,road_or_facility,medium,new_workorder,1,0,1,1,36.053,2.352
S2,15,18,W065,rider,R15-D17-I13,traffic,high,invalid,0,0,,,,3.427
S2,15,18,W099,rider,R15-D17-I11,community_access,low,new_workorder,1,0,0,1,21.138,2.942
S2,15,18,W110,rider,R15-D17-I09,community_access,medium,new_workorder,1,0,1,1,29.012,2.684
S2,15,18,W129,driver,R15-D17-I13,traffic,high,new_workorder,1,0,1,1,30.91,3.484
S2,15,18,W133,rider,R15-D17-I16,public_safety,critical,emergency_referral,0,0,,,,3.012
S2,15,18,W154,rider,R15-D17-I05,road_or_facility,medium,new_workorder,1,0,1,1,23.454,2.951
S2,15,18,W176,rider,R15-D17-I10,community_access,medium,new_workorder,1,0,1,0,,2.607
S2,15,18,W198,rider,R15-D17-I02,road_or_facility,medium,invalid,0,0,,,,2.923
S2,15,18,W229,rider,R15-D17-I19,traffic,low,new_workorder,1,0,0,1,51.654,2.929
S2,15,19,W010,rider,R15-D18-I10,community_access,low,invalid,0,0,,,,3.012
S2,15,19,W013,rider,R15-D18-I07,road_or_facility,medium,invalid,0,0,,,,2.745
S2,15,19,W014,rider,R15-D18-I05,public_safety,critical,emergency_referral,0,0,,,,2.868
S2,15,19,W026,driver,R15-D18-I16,road_or_facility,low,new_workorder,1,0,1,1,26.83,2.967
S2,15,19,W045,rider,R15-D18-I10,community_access,low,new_workorder,1,0,1,1,20.546,3.027
S2,15,19,W088,rider,R15-D18-I05,public_safety,critical,emergency_referral,0,0,,,,2.754
S2,15,19,W112,driver,R15-D18-I05,public_safety,critical,emergency_referral,0,0,,,,2.798
S2,15,19,W123,rider,R15-D18-I09,traffic,medium,new_workorder,1,0,1,1,23.766,2.565
S2,15,19,W129,driver,R15-D18-I11,community_service,low,new_workorder,1,0,1,0,,2.596
S2,15,19,W136,rider,R15-D18-I11,community_service,low,merged_duplicate,1,1,,,,3.357
S2,15,19,W158,rider,R15-D18-I12,road_or_facility,medium,new_workorder,1,0,0,1,21.635,2.844
S2,15,19,W179,rider,R15-D18-I14,road_or_facility,low,new_workorder,1,0,1,1,14.041,2.946
S2,15,19,W198,rider,R15-D18-I02,traffic,medium,new_workorder,1,0,1,1,19.919,3.54
S2,15,19,W200,rider,R15-D18-I07,road_or_facility,medium,new_workorder,1,0,1,1,38.204,3.872
S2,15,19,W218,rider,R15-D18-I16,road_or_facility,low,merged_duplicate,1,1,,,,2.279
S2,15,19,W219,rider,R15-D18-I13,community_access,medium,invalid,0,0,,,,2.17
S2,15,19,W223,driver,R15-D18-I14,road_or_facility,low,merged_duplicate,1,1,,,,2.851
S2,15,20,W029,rider,R15-D19-I13,community_access,low,new_workorder,1,0,0,1,41.0,2.817
S2,15,20,W033,rider,R15-D19-I04,community_access,medium,new_workorder,1,0,0,1,17.266,3.053
S2,15,20,W037,rider,R15-D19-I01,road_or_facility,medium,new_workorder,1,0,1,1,32.914,3.359
S2,15,20,W045,rider,R15-D19-I14,road_or_facility,high,new_workorder,1,0,1,1,27.733,2.509
S2,15,20,W057,rider,R15-D19-I07,traffic,low,invalid,0,0,,,,2.946
S2,15,20,W061,rider,R15-D19-I18,public_safety,low,new_workorder,1,0,1,1,22.603,3.426
S2,15,20,W063,rider,R15-D19-I13,community_access,low,merged_duplicate,1,1,,,,3.28
S2,15,20,W064,rider,R15-D19-I02,traffic,medium,new_workorder,1,0,0,1,23.847,3.546
S2,15,20,W128,rider,R15-D19-I14,road_or_facility,high,unmerged_duplicate,1,1,1,1,15.823,3.037
S2,15,20,W139,rider,R15-D19-I16,community_service,medium,new_workorder,1,0,1,1,23.84,4.154
S2,15,20,W150,rider,R15-D19-I12,road_or_facility,low,invalid,0,0,,,,3.303
S2,15,20,W179,rider,R15-D19-I14,road_or_facility,high,unmerged_duplicate,1,1,0,0,,3.632
S2,15,20,W198,rider,R15-D19-I09,public_safety,low,new_workorder,1,0,1,0,,2.593
S2,15,20,W203,driver,R15-D19-I09,public_safety,low,invalid,0,1,,,,3.066
S2,15,20,W218,rider,R15-D19-I11,traffic,medium,new_workorder,1,0,0,0,,3.175
S2,15,20,W223,driver,R15-D19-I15,public_safety,low,invalid,0,0,,,,2.758
S2,15,21,W013,rider,R15-D20-I03,community_access,medium,new_workorder,1,0,1,1,32.013,2.679
S2,15,21,W024,rider,R15-D20-I13,community_access,high,new_workorder,1,0,1,1,26.22,2.368
S2,15,21,W055,driver,R15-D20-I02,public_safety,low,new_workorder,1,0,0,1,19.294,3.424
S2,15,21,W060,rider,R15-D20-I14,traffic,medium,new_workorder,1,0,1,1,17.446,2.493
S2,15,21,W066,driver,R15-D20-I15,community_service,low,new_workorder,1,0,1,0,,2.776
S2,15,21,W072,rider,R15-D20-I00,community_service,high,new_workorder,1,0,1,1,42.606,3.302
S2,15,21,W088,rider,R15-D20-I13,community_access,high,invalid,0,1,,,,3.587
S2,15,21,W089,driver,R15-D20-I16,community_access,high,new_workorder,1,0,0,1,44.959,3.117
S2,15,21,W112,driver,R15-D20-I14,traffic,medium,unmerged_duplicate,1,1,1,1,25.19,2.744
S2,15,21,W127,rider,R15-D20-I08,community_access,low,new_workorder,1,0,1,0,,2.89
S2,15,21,W142,rider,R15-D20-I12,community_service,low,invalid,0,0,,,,2.851
S2,15,21,W154,rider,R15-D20-I12,community_service,low,new_workorder,1,0,1,1,18.722,3.857
S2,15,21,W215,rider,R15-D20-I12,community_service,low,merged_duplicate,1,1,,,,2.106
S2,15,21,W218,rider,R15-D20-I10,road_or_facility,medium,new_workorder,1,0,1,1,29.952,2.831
S2,15,21,W220,driver,R15-D20-I05,community_service,critical,emergency_referral,0,0,,,,2.403
S2,15,21,W222,rider,R15-D20-I14,traffic,medium,unmerged_duplicate,1,1,1,1,42.809,3.363
S2,15,21,W227,rider,R15-D20-I01,traffic,low,new_workorder,1,0,1,1,39.519,3.044
S2,15,22,W005,driver,R15-D21-I13,community_access,low,new_workorder,1,0,1,1,37.969,3.966
S2,15,22,W016,rider,R15-D21-I10,community_service,low,new_workorder,1,0,1,1,35.651,3.139
S2,15,22,W035,rider,R15-D21-I19,community_service,low,new_workorder,1,0,1,1,28.806,2.764
S2,15,22,W045,rider,R15-D21-I07,road_or_facility,low,new_workorder,1,0,0,0,,3.582
S2,15,22,W046,driver,R15-D21-I17,community_service,low,new_workorder,1,0,1,1,9.39,3.968
S2,15,22,W047,rider,R15-D21-I02,public_safety,low,new_workorder,1,0,1,1,17.268,2.313
S2,15,22,W048,rider,R15-D21-I14,community_access,low,invalid,0,0,,,,3.025
S2,15,22,W115,rider,R15-D21-I12,traffic,high,new_workorder,1,0,1,1,27.196,3.903
S2,15,22,W125,driver,R15-D21-I18,community_access,low,invalid,0,0,,,,3.555
S2,15,22,W136,rider,R15-D21-I14,community_access,low,new_workorder,1,0,0,1,23.372,3.222
S2,15,22,W147,driver,R15-D21-I01,road_or_facility,low,new_workorder,1,0,1,1,26.819,1.932
S2,15,22,W157,rider,R15-D21-I05,community_service,low,invalid,0,0,,,,3.292
S2,15,22,W172,rider,R15-D21-I03,community_access,low,new_workorder,1,0,1,1,17.853,3.113
S2,15,22,W174,rider,R15-D21-I02,public_safety,low,merged_duplicate,1,1,,,,3.078
S2,15,22,W180,rider,R15-D21-I01,road_or_facility,low,merged_duplicate,1,1,,,,2.402
S2,15,22,W187,driver,R15-D21-I19,community_service,low,invalid,0,1,,,,2.908
S2,15,22,W204,rider,R15-D21-I15,community_access,medium,invalid,0,0,,,,3.072
S2,15,22,W211,rider,R15-D21-I00,community_service,medium,invalid,0,0,,,,2.569
S2,15,22,W214,driver,R15-D21-I15,community_access,medium,new_workorder,1,0,1,1,19.822,2.895
S2,15,22,W232,rider,R15-D21-I00,community_service,medium,new_workorder,1,0,1,1,14.517,3.497
S2,15,22,W238,rider,R15-D21-I09,community_access,critical,emergency_referral,0,0,,,,3.201
S2,15,23,W011,rider,R15-D22-I12,road_or_facility,low,new_workorder,1,0,1,0,,2.542
S2,15,23,W018,rider,R15-D22-I12,road_or_facility,low,invalid,0,1,,,,2.763
S2,15,23,W042,driver,R15-D22-I17,community_access,medium,new_workorder,1,0,1,1,19.656,2.945
S2,15,23,W061,rider,R15-D22-I02,community_access,low,invalid,0,0,,,,3.069
S2,15,23,W067,rider,R15-D22-I14,community_access,medium,invalid,0,0,,,,2.534
S2,15,23,W084,rider,R15-D22-I01,traffic,low,new_workorder,1,0,1,0,,3.2
S2,15,23,W097,rider,R15-D22-I13,road_or_facility,low,new_workorder,1,0,1,1,19.275,4.016
S2,15,23,W107,rider,R15-D22-I03,community_service,low,new_workorder,1,0,1,1,22.435,3.462
S2,15,23,W113,driver,R15-D22-I07,traffic,low,new_workorder,1,0,1,1,24.579,2.487
S2,15,23,W130,rider,R15-D22-I11,community_service,high,new_workorder,1,0,0,1,22.572,2.017
S2,15,23,W132,rider,R15-D22-I15,road_or_facility,low,new_workorder,1,0,1,0,,2.814
S2,15,23,W134,rider,R15-D22-I03,community_service,low,merged_duplicate,1,1,,,,2.962
S2,15,23,W143,driver,R15-D22-I11,community_service,high,merged_duplicate,1,1,,,,3.393
S2,15,23,W159,rider,R15-D22-I00,road_or_facility,low,new_workorder,1,0,1,1,20.462,3.474
S2,15,23,W184,driver,R15-D22-I06,community_access,low,new_workorder,1,0,1,0,,3.025
S2,15,23,W185,rider,R15-D22-I18,community_service,medium,new_workorder,1,0,1,1,25.728,3.266
S2,15,23,W189,rider,R15-D22-I01,traffic,low,invalid,0,1,,,,3.501
S2,15,23,W213,rider,R15-D22-I15,road_or_facility,low,merged_duplicate,1,1,,,,3.333
S2,15,23,W219,rider,R15-D22-I15,road_or_facility,low,unmerged_duplicate,1,1,1,1,18.475,3.792
S2,15,24,W005,driver,R15-D23-I16,public_safety,low,invalid,0,0,,,,3.341
S2,15,24,W021,rider,R15-D23-I17,public_safety,critical,emergency_referral,0,0,,,,2.656
S2,15,24,W035,rider,R15-D23-I17,public_safety,critical,emergency_referral,0,0,,,,3.18
S2,15,24,W041,rider,R15-D23-I18,road_or_facility,medium,invalid,0,0,,,,2.732
S2,15,24,W043,rider,R15-D23-I11,traffic,low,new_workorder,1,0,0,1,27.92,2.887
S2,15,24,W063,rider,R15-D23-I15,public_safety,medium,invalid,0,0,,,,3.146
S2,15,24,W069,driver,R15-D23-I17,public_safety,critical,emergency_referral,0,0,,,,3.299
S2,15,24,W074,rider,R15-D23-I18,road_or_facility,medium,new_workorder,1,0,0,1,32.543,3.318
S2,15,24,W098,rider,R15-D23-I08,road_or_facility,high,new_workorder,1,0,1,0,,3.356
S2,15,24,W106,rider,R15-D23-I13,road_or_facility,low,invalid,0,0,,,,3.233
S2,15,24,W111,driver,R15-D23-I00,road_or_facility,medium,new_workorder,1,0,0,1,31.727,3.346
S2,15,24,W129,driver,R15-D23-I10,community_access,low,new_workorder,1,0,1,1,27.379,2.442
S2,15,24,W136,rider,R15-D23-I04,community_access,medium,new_workorder,1,0,0,1,37.219,2.617
S2,15,24,W140,rider,R15-D23-I16,public_safety,low,new_workorder,1,0,0,0,,3.377
S2,15,24,W157,rider,R15-D23-I00,road_or_facility,medium,merged_duplicate,1,1,,,,2.971
S2,15,24,W182,rider,R15-D23-I13,road_or_facility,low,invalid,0,0,,,,2.548
S2,15,24,W196,rider,R15-D23-I10,community_access,low,merged_duplicate,1,1,,,,3.147
S2,15,24,W214,driver,R15-D23-I17,public_safety,critical,emergency_referral,0,0,,,,3.117
S2,15,24,W216,driver,R15-D23-I01,community_access,low,new_workorder,1,0,1,1,18.708,3.564
S2,15,25,W003,rider,R15-D24-I00,road_or_facility,medium,new_workorder,1,0,0,1,71.696,3.716
S2,15,25,W016,rider,R15-D24-I16,community_access,low,new_workorder,1,0,1,0,,3.067
S2,15,25,W067,rider,R15-D24-I14,traffic,low,invalid,0,0,,,,2.731
S2,15,25,W074,rider,R15-D24-I05,community_access,low,invalid,0,0,,,,2.627
S2,15,25,W081,rider,R15-D24-I15,community_access,low,invalid,0,0,,,,3.345
S2,15,25,W086,driver,R15-D24-I10,traffic,medium,new_workorder,1,0,1,1,28.643,2.302
S2,15,25,W126,rider,R15-D24-I06,public_safety,medium,new_workorder,1,0,0,1,22.899,2.844
S2,15,25,W128,rider,R15-D24-I18,road_or_facility,high,new_workorder,1,0,1,1,21.266,3.276
S2,15,25,W129,driver,R15-D24-I19,community_access,high,new_workorder,1,0,1,1,26.464,2.739
S2,15,25,W135,rider,R15-D24-I19,community_access,high,unmerged_duplicate,1,1,1,1,35.888,3.107
S2,15,25,W137,rider,R15-D24-I13,community_access,medium,invalid,0,0,,,,4.043
S2,15,25,W159,rider,R15-D24-I19,community_access,high,merged_duplicate,1,1,,,,2.513
S2,15,25,W180,rider,R15-D24-I12,community_service,medium,invalid,0,0,,,,3.57
S2,15,25,W198,rider,R15-D24-I19,community_access,high,merged_duplicate,1,1,,,,3.058
S2,15,25,W221,driver,R15-D24-I17,road_or_facility,low,new_workorder,1,0,1,0,,2.756
S2,15,25,W232,rider,R15-D24-I05,community_access,low,new_workorder,1,0,1,1,25.803,3.402
S2,15,26,W025,rider,R15-D25-I11,community_access,low,new_workorder,1,0,0,1,26.702,3.416
S2,15,26,W028,rider,R15-D25-I00,public_safety,medium,new_workorder,1,0,1,1,27.936,2.942
S2,15,26,W029,rider,R15-D25-I01,road_or_facility,medium,new_workorder,1,0,1,1,29.405,3.122
S2,15,26,W047,rider,R15-D25-I09,traffic,low,new_workorder,1,0,0,1,24.192,2.23
S2,15,26,W049,driver,R15-D25-I00,public_safety,medium,unmerged_duplicate,1,1,1,1,24.543,2.925
S2,15,26,W059,rider,R15-D25-I18,public_safety,low,new_workorder,1,0,1,1,37.146,2.547
S2,15,26,W062,rider,R15-D25-I19,road_or_facility,high,new_workorder,1,0,1,1,46.055,2.363
S2,15,26,W065,rider,R15-D25-I11,community_access,low,invalid,0,1,,,,2.826
S2,15,26,W079,rider,R15-D25-I17,road_or_facility,medium,new_workorder,1,0,1,1,30.273,3.257
S2,15,26,W095,rider,R15-D25-I11,community_access,low,invalid,0,1,,,,2.941
S2,15,26,W116,rider,R15-D25-I18,public_safety,low,merged_duplicate,1,1,,,,3.019
S2,15,26,W117,rider,R15-D25-I06,public_safety,low,invalid,0,0,,,,2.392
S2,15,26,W122,rider,R15-D25-I05,road_or_facility,high,new_workorder,1,0,1,1,55.136,2.549
S2,15,26,W132,rider,R15-D25-I15,community_access,low,invalid,0,0,,,,3.134
S2,15,26,W134,rider,R15-D25-I01,road_or_facility,medium,merged_duplicate,1,1,,,,3.018
S2,15,26,W140,rider,R15-D25-I01,road_or_facility,medium,merged_duplicate,1,1,,,,3.144
S2,15,26,W146,rider,R15-D25-I16,public_safety,low,new_workorder,1,0,1,1,28.072,3.392
S2,15,26,W149,rider,R15-D25-I12,traffic,low,new_workorder,1,0,0,0,,3.067
S2,15,26,W171,rider,R15-D25-I05,road_or_facility,high,merged_duplicate,1,1,,,,2.222
S2,15,26,W181,driver,R15-D25-I05,road_or_facility,high,merged_duplicate,1,1,,,,3.154
S2,15,26,W183,rider,R15-D25-I10,community_access,low,new_workorder,1,0,0,1,30.264,3.451
S2,15,26,W188,rider,R15-D25-I01,road_or_facility,medium,invalid,0,1,,,,2.583
S2,15,26,W192,driver,R15-D25-I17,road_or_facility,medium,merged_duplicate,1,1,,,,2.123
S2,15,26,W234,rider,R15-D25-I17,road_or_facility,medium,merged_duplicate,1,1,,,,3.104
S2,15,27,W014,rider,R15-D26-I18,community_access,low,new_workorder,1,0,1,1,35.831,3.085
S2,15,27,W033,rider,R15-D26-I17,traffic,low,new_workorder,1,0,1,1,29.752,3.589
S2,15,27,W052,rider,R15-D26-I06,road_or_facility,high,new_workorder,1,0,0,0,,2.216
S2,15,27,W054,rider,R15-D26-I19,community_access,medium,new_workorder,1,0,1,0,,2.925
S2,15,27,W055,driver,R15-D26-I02,community_access,low,new_workorder,1,0,0,0,,3.484
S2,15,27,W060,rider,R15-D26-I07,traffic,low,new_workorder,1,0,1,1,29.173,3.285
S2,15,27,W071,rider,R15-D26-I04,road_or_facility,low,new_workorder,1,0,1,1,39.941,2.849
S2,15,27,W090,rider,R15-D26-I15,public_safety,medium,new_workorder,1,0,1,1,37.864,3.045
S2,15,27,W112,driver,R15-D26-I10,road_or_facility,low,new_workorder,1,0,1,1,34.819,2.409
S2,15,27,W114,rider,R15-D26-I18,community_access,low,unmerged_duplicate,1,1,0,0,,3.212
S2,15,27,W129,driver,R15-D26-I13,public_safety,low,invalid,0,0,,,,2.238
S2,15,27,W140,rider,R15-D26-I01,traffic,medium,new_workorder,1,0,1,1,19.802,2.825
S2,15,27,W145,rider,R15-D26-I14,public_safety,low,new_workorder,1,0,1,1,37.422,2.98
S2,15,27,W157,rider,R15-D26-I11,traffic,low,new_workorder,1,0,1,1,30.528,2.522
S2,15,27,W198,rider,R15-D26-I02,community_access,low,merged_duplicate,1,1,,,,2.948
S2,15,27,W236,rider,R15-D26-I17,traffic,low,unmerged_duplicate,1,1,1,1,22.596,3.141
S2,15,28,W022,rider,R15-D27-I00,road_or_facility,low,new_workorder,1,0,1,1,39.157,1.924
S2,15,28,W040,rider,R15-D27-I13,road_or_facility,medium,new_workorder,1,0,1,1,13.322,1.85
S2,15,28,W047,rider,R15-D27-I00,road_or_facility,low,merged_duplicate,1,1,,,,2.243
S2,15,28,W060,rider,R15-D27-I16,public_safety,medium,new_workorder,1,0,1,1,34.248,2.735
S2,15,28,W079,rider,R15-D27-I15,community_service,high,new_workorder,1,0,1,1,59.187,2.702
S2,15,28,W086,driver,R15-D27-I07,community_access,low,invalid,0,0,,,,2.605
S2,15,28,W092,rider,R15-D27-I07,community_access,low,new_workorder,1,0,0,0,,2.826
S2,15,28,W109,driver,R15-D27-I15,community_service,high,invalid,0,1,,,,3.346
S2,15,28,W112,driver,R15-D27-I17,road_or_facility,medium,new_workorder,1,0,1,0,,1.899
S2,15,28,W116,rider,R15-D27-I17,road_or_facility,medium,merged_duplicate,1,1,,,,3.099
S2,15,28,W141,driver,R15-D27-I00,road_or_facility,low,merged_duplicate,1,1,,,,3.708
S2,15,28,W155,rider,R15-D27-I08,community_access,medium,new_workorder,1,0,1,1,33.111,3.19
S2,15,28,W163,rider,R15-D27-I12,traffic,medium,invalid,0,0,,,,3.021
S2,15,28,W167,rider,R15-D27-I11,community_access,low,new_workorder,1,0,1,1,17.733,3.1
S2,15,28,W175,rider,R15-D27-I03,community_access,low,new_workorder,1,0,1,1,16.042,3.123
S2,15,28,W178,driver,R15-D27-I07,community_access,low,merged_duplicate,1,1,,,,2.764
S2,15,28,W190,driver,R15-D27-I10,road_or_facility,medium,new_workorder,1,0,1,1,37.915,3.492
S2,15,28,W194,rider,R15-D27-I03,community_access,low,invalid,0,1,,,,2.361
S2,15,28,W203,driver,R15-D27-I01,road_or_facility,low,invalid,0,0,,,,2.203
S2,15,28,W232,rider,R15-D27-I09,community_access,low,new_workorder,1,0,0,0,,2.69
S2,15,28,W238,rider,R15-D27-I00,road_or_facility,low,invalid,0,1,,,,3.359
S2,15,29,W002,rider,R15-D28-I00,road_or_facility,medium,invalid,0,0,,,,2.383
S2,15,29,W015,rider,R15-D28-I07,traffic,medium,new_workorder,1,0,1,1,21.664,2.027
S2,15,29,W025,rider,R15-D28-I11,traffic,medium,new_workorder,1,0,1,1,36.883,4.01
S2,15,29,W028,rider,R15-D28-I00,road_or_facility,medium,invalid,0,0,,,,2.577
S2,15,29,W034,driver,R15-D28-I01,traffic,low,new_workorder,1,0,1,1,19.083,3.251
S2,15,29,W054,rider,R15-D28-I00,road_or_facility,medium,new_workorder,1,0,1,1,38.448,3.093
S2,15,29,W070,driver,R15-D28-I16,community_access,low,new_workorder,1,0,1,1,29.892,2.441
